,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
20728,B07HD3QC65,Thomas Lederach,1,9-Jul-19,True,Very Dissatisfied,Returned for refund. After 9 days phone didn't want to charge. They sent a replacement which came out of the box defective. Wouldn't accept SIM card. Nokia couldn't help. Sent that back too and ordered another brand. Very dissatisfied with Nokia brand.,1.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
4255,B00KM10ITK,FlyBoy,5,9-Jul-15,True,Nokia has been a dealt a fortune bad hand. Arrogance,". . Nokia has been a dealt a fortune bad hand. Arrogance, bad management decisions and fickle consumers contributed. But the name still stands for European Quality. There isn't anything out there as solid and of equal high quality material and fabrication, save Apple. This model is a bonanza. It boasts all the features of devices costing ten times as much. So for 60 bucks, you get everything you would get in a $600.00 and some more. For hard use, abuse and all you can produce, the Nokia is the cell phone to seduce! Highly recommended.",6.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
2242,B00CQAODG4,April R Williams,3,9-Jul-15,True,Not impressed,"The phone had scratches on the screen that was not visible in the pictures or stated in the description. It also had a crack in the flash. Would not have paid the price I did, if I had known I was getting a defective phone.",1.0,Nokia,"Nokia Lumia 928, White 32GB (Verizon Wireless)",https://www.amazon.com/Nokia-Lumia-928-Verizon-Wireless/dp/B00CQAODG4,https://m.media-amazon.com/images/I/41zkjf9ksSL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00CQAODG4,349,0.0,0.0
3635,B00HWEMZ1E,BrianP,5,9-Jul-15,True,Excellent Phone,"Absolutely love this phone. Just wish there was a little more support for Windows phones. I have an Apple phone for work and the Icon runs circles around it. Apple and Android look and feel pretty much the same (wallpaper, icons on the screen, scrolls sideways, etc.) No two Windows phone looks the same because of the customization feature i.e. live tiles, ability to choose the size of each tile, colors, wallpaper in the background, etc. Cortana is absolutely the best mobile assistant and is extremely accurate at picking up your voice commands. Great screen size and the OS just gets better and better. Plus the ability to look at, edit and create documents in Word, Excel and PowerPoint is awesome. In PowerPoint you also have the ability to view and edit your slides and notes from the phone and with the Icon the text is big enough that you can see it if your phone is on a podium. The camera is unbelievable. Great low light capabilities and takes much better photos than my wife's Galaxy S5. Very easy to learn how to use if you are new to the Windows mobile OS. My previous phone and first smartphone was an Android which was hard to get used to, especially with a horrible owners manual which didn't tell you how to use it and the tutorials on the phone wouldn't boot up from day one. The Window's OS is user friendly and extremely easy to use.",7.0,Nokia,"Nokia Lumia Icon, Black 32GB (Verizon Wireless)",https://www.amazon.com/Nokia-Lumia-Icon-Verizon-Wireless/dp/B00HWEMZ1E,https://m.media-amazon.com/images/I/51W3p2zTv9L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B00HWEMZ1E,159,233.71,0.0
1116,B00836Y6B2,Cassey,5,9-Jul-13,True,Wow!,"I finally convinced my husband to ditch the blackberry and get a Nokia. We searched and searched and he really liked this phone, According to him this phone is more user friendly and easier to operate. ""I love my new phone"" are his exact words.",1.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
15361,B075FL4H89,JD,1,9-Jan-19,True,Misleading Description- doesn't work with AT&T,I am very disappointed. The Phone didn't work with AT&T. Tried everything. Sending it back.,2.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
15467,B075FL4H89,AZURE.B,1,9-Jan-18,False,I Cannot Recommend,"I'm in my early 40's and like many others in my age group, I have fond memories of my early Nokia phones. However, in day to day use, this phone is abysmal! I cannot fathom how anyone could enjoy and be productive with this phone in this day and age. Granted, yes, my daily driver is a Samsung Galaxy S8+ that's many times more expensive then this phone, but come on ! This Nokia is $60. That's a good price but who is the target purchaser besides we fans from yesteryear? Pros: -It's small and compact. -it's rugged . I dropped it on the floor several times to charm friends . -Looks cool. -Nostalgia factor. Cons -Low (earpiece) speaker volume. -3G speeds -No Wifi -Poor camera -Can't use keypad when checking voicemail. -Opera Mini Browser + 3G speed, forget even the most basic web surfing -Cost (it should cost $30 or less) In closing I would just like to say that any productivity you used to enjoy on your smart phone is non existent here. I can believe some reviews actually mention lack of a touch screen and t9 input as positives . I wouldn't saddle a 6 yr old with this phone much less anyone else . The funny thing is my significant other recommended I put it on display on a nostalgia shelf with my Mr Potato Head and other toys from my youth as a memento. No need , I still have my 8200 series Nokia from 2003 in a junk drawer. To keep things in perspective, a Nokia 2 is $99 and is an honest to goodness smartphone . Let's be honest, not everyone has $60 to waste on a virtually unusable phone . It's not even good as a backup. Pic attached to prove I do own it and am not attacking it unfairly .Purchase to your own detriment.",7.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
14066,B071ZDQ6MV,Amazon Customer,5,9-Jan-18,True,Purchased as a gift for my best friend. Amazing phone,"Purchased as a gift for my best friend. Amazing phone, great battery, awesome sound and great processor. Very happy with my purchase.",1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
2421,B00CS2ZWKQ,Cuteteatote,5,9-Jan-15,True,Takes great pictures in low lighting.,"For the price, this is the best window smartphone out there. I like the tiles look. LOVE the camera! It takes very nice pictures in low lighting.",1.0,Nokia,Nokia Lumia 925 (RM-893) 4G LTE Windows 8 Smartphone GSM Unlocked,https://www.amazon.com/Nokia-RM-893-Windows-Smartphone-Unlocked/dp/B00CS2ZWKQ,https://m.media-amazon.com/images/I/81MoEhAZS2L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00CS2ZWKQ,94,0.0,0.0
4911,B00O15MWOM,Divinity,4,9-Jan-15,True,gets the job done just dont like that they never told me there wasnt a FLASH ...,gets the job done just dont like that they never told me there wasnt a FLASH but overall works like a champ,10.0,Nokia,Nokia Lumia 530 White - No Contract (T-Mobile),https://www.amazon.com/Nokia-Lumia-530-White-Contract/dp/B00O15MWOM,https://m.media-amazon.com/images/I/81ba7gOGt5L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00O15MWOM,378,133.28,0.0
4917,B00O15MWOM,Sunny,5,9-Jan-15,False,"Good Phone, no complaints","I was not expecting much, but Im truly surprised. I sell phones for a living so when i had no choice but to grab this thing it was kinda embarassing. I broke my high end Galaxy S5 (no case on it) and since I couldn't wait 4 days for my insurance phone to ship I bought this as my back up. I was utterly surprised you can download Minecraft and it works great on this phone with no lag. I was truely surprised by that. The screen is not great, but for the price, I am not expecting a 720p screen at this price nor should anyone be for this price. THe pictures come out grainy when taken from too far or too close. I can say that Nokia is giving you a lot for your money though. You can get e-mails, text, Minecraft, GPS, and watch videos on this phone. Mix Radio is included for free with no commericals on this thing that kind of service usually runs about 3 dollars a month on most apps through apple or android. Needless to say if you looking for a great back up or starter phone for yourself or kids just grab this save yourself the hassle. Any other cheap android phone will just disapoint and tick you off when you find out you could of paid less and gotten more from the Lumia 530. I plan on giving this to my son as soon as my S 5 comes in and would not hesitate to purchase another Lumia though. I truly think your getting a lot for your money. If you want a high end device do not look at this phone this is not what this is.",42.0,Nokia,Nokia Lumia 530 White - No Contract (T-Mobile),https://www.amazon.com/Nokia-Lumia-530-White-Contract/dp/B00O15MWOM,https://m.media-amazon.com/images/I/81ba7gOGt5L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00O15MWOM,378,133.28,0.0
1076,B00836Y6B2,Sandra B.,5,9-Jan-14,False,Nokia Lumia 900,This phone is excellent. It was a Christmas present and arrived very quickly. Much faster than I anticipated. It was in perfect condition. Very pleased!,1.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
1474,B00A2V7BA4,Blaine Sandoval,5,9-Jan-13,False,Microsoft Steps it up and Brings a Great Phone to the Fore,"First time using a Windows Phone. I must say; the OS is clean, beautiful, fast and functional. I came from using Android and Blackberry, and I would definitely not go back as long as the Windows Phone platform continues to improve. The Lumia 920 has the best screen I have yet seen on a phone. The body is very solidly contructed and asthetically pleasing. I keep getting passing comments about how nice it looks and people love to ask questions about it. I have nothing but good things to say about it. And to those who criticize the smaller (but rapidly growing) app list of about 120,000 apps at this point...the criticism is fair, but I'd like to add to that: when I got my first phone, it was the Nexus One. Back then, the Android platform was just beginning to show its promise (when there was so much optimism about the open OS, and the ""Don't be evil"" mantra, before Google decided to become the new Apple with its practices, but I digress), but at that time the app store was small as well and lacked many of the popular apps from the Iphone, but I stuck with it because I preferred the OS and the future promise of the platform. It paid off eventually...Years later, here comes Windows Phone 8 with a new set of promises and a shiny new OS to showcase. Again I made the switch. I love the design standards that Microsoft has set, with its clean and uniform experience across most apps on the system. The ability to share just about every media on your phone and in apps is far better than both iOS and Android, and the people app, which seamlessly integrates contacts from all of your popular social media platforms and email is a joy to use. Office is a great feature to have as well as OneNote. The camera is great and the camera apps are fun and functional. The Nokia drive and maps apps are wonderful and accurate. The Xbox Music store is great and a nice upgrade from the now-defunct Zune platform (sad face). The games app is great. The SmartGlass feature is awesome and innovative (it kind of defeats the purpose of the Wii U in my opinion). I mean, what else can I say? The call quality is solid. Messaging is a breeze. NFC is interesting and has useful applications. Internet explorer works just fine with everything I need to use it for. Nokia City Lens is cool. There are lots of settings and ways to customize your phone. In closing I will say that I can't emphasize how much I enjoy having this new phone to play with and use in my everyday life. I think that I made a good bet by switching, and literally every day the app store is growing and growing. Get yourself one, you won't regret it!",4.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
